deplition,CH_voltage,lockinIC_R,lockinIC_T,lockinIC_X,lockinIC_Y
-0.297426,0.1544,1.535296e-06,106.0516,-4.245098e-07,1.475382e-06
-0.297426,0.1543,2.071922e-06,93.75016,-1.355074e-07,2.067374e-06
-0.297426,0.1542,1.109858e-06,29.17205,9.690653e-07,5.409568e-07
-0.297426,0.1541,2.204317e-06,77.58633,4.738066e-07,2.152651e-06
-0.297426,0.154,1.640181e-06,125.6881,-9.56811e-07,1.332147e-06
-0.297426,0.1539,1.268466e-06,59.82606,6.37561e-07,1.096576e-06
-0.297426,0.1538,3.169588e-07,95.40217,-2.985075e-08,3.153774e-07
-0.297426,0.1537,1.883424e-06,93.36288,-1.104623e-07,1.880172e-06
-0.297426,0.1536,1.045234e-06,101.2934,-2.046637e-07,1.024894e-06
-0.297426,0.1535,1.280101e-06,112.7493,-4.94996e-07,1.180384e-06
-0.297426,0.1534,2.331001e-06,98.16414,-3.309734e-07,2.306945e-06
-0.297426,0.1533,2.032779e-06,72.6004,6.078444e-07,1.939728e-06
-0.297426,0.1532,1.642243e-06,86.96845,8.687004e-08,1.639936e-06
-0.297426,0.1531,1.540185e-06,84.84872,1.383014e-07,1.533877e-06
-0.297426,0.153,7.648654e-07,57.60208,4.09713e-07,6.456859e-07
-0.297426,0.1529,1.320317e-06,98.71361,-1.999977e-07,1.304967e-06
-0.297426,0.1528,1.921394e-06,93.11546,-1.044664e-07,1.91841e-06
-0.297426,0.1527,1.704828e-06,107.6487,-5.168449e-07,1.624479e-06
-0.297426,0.1526,1.30576e-06,85.23601,1.084562e-07,1.301234e-06
-0.297426,0.1525,1.588633e-06,79.41473,2.917964e-07,1.561459e-06
-0.297426,0.1524,1.824935e-06,97.72932,-2.454333e-07,1.808222e-06
-0.297426,0.1523,1.45849e-06,98.95052,-2.269148e-07,1.440608e-06
-0.297426,0.1522,1.847511e-06,76.24229,4.392955e-07,1.794364e-06
-0.297426,0.1521,1.078991e-06,103.1134,-2.447683e-07,1.050738e-06
-0.297426,0.152,1.271624e-06,89.45984,1.19917e-08,1.271523e-06
-0.297426,0.1519,1.210184e-06,109.945,-4.127863e-07,1.13748e-06
-0.297426,0.1518,1.603413e-06,103.0933,-3.632213e-07,1.561587e-06
-0.297426,0.1517,2.419665e-06,109.5376,-8.091777e-07,2.280296e-06
-0.297426,0.1516,1.452153e-06,132.4797,-9.806603e-07,1.070994e-06
-0.297426,0.1515,1.870997e-06,96.34625,-2.067927e-07,1.859519e-06
-0.297426,0.1514,1.535246e-06,108.2965,-4.81937e-07,1.457529e-06
-0.297426,0.1513,2.15345e-06,82.37384,2.858005e-07,2.134395e-06
-0.297426,0.1512,1.381622e-06,93.02454,-7.288344e-08,1.379583e-06
-0.297426,0.1511,1.405773e-06,106.4249,-3.974642e-07,1.348402e-06
-0.297426,0.151,2.112971e-06,109.8401,-7.171109e-07,1.987427e-06
-0.297426,0.1509,2.439765e-06,98.55887,-3.630872e-07,2.412473e-06
-0.297426,0.1508,1.96788e-06,90.74561,-2.558715e-08,1.967707e-06
-0.297426,0.1507,1.041697e-06,107.9879,-3.216471e-07,9.9078e-07
-0.297426,0.1506,1.619825e-06,94.21265,-1.189894e-07,1.615421e-06
-0.297426,0.1505,1.190112e-06,76.57801,2.76206e-07,1.157468e-06
-0.297426,0.1504,1.167414e-06,66.39747,4.674084e-07,1.069659e-06
-0.297426,0.1503,1.333024e-06,64.39115,5.761329e-07,1.20197e-06
-0.297426,0.1502,9.537376e-07,66.5381,3.797337e-07,8.748639e-07
-0.297426,0.1501,1.4324e-06,81.85727,2.029258e-07,1.417955e-06
-0.297426,0.15,1.565678e-06,71.86516,4.872623e-07,1.487776e-06
-0.297712,0.2,1.825539e-06,69.75785,6.315652e-07,1.712685e-06
-0.297712,0.1999,1.209111e-06,65.43317,5.027186e-07,1.099638e-06
-0.297712,0.1998,1.905139e-06,72.74989,5.649402e-07,1.819415e-06
-0.297712,0.1997,1.266248e-06,59.2719,6.470214e-07,1.088446e-06
-0.297712,0.1996,1.399174e-06,86.48936,8.567422e-08,1.396503e-06
-0.297712,0.1995,1.987628e-06,83.47889,2.257078e-07,1.974636e-06
-0.297712,0.1994,3.819074e-07,102.4149,-8.208118e-08,3.728047e-07
-0.297712,0.1993,1.02752e-06,152.6576,-9.12711e-07,4.719402e-07
-0.297712,0.1992,8.582007e-07,117.9858,-4.02661e-07,7.577408e-07
-0.297712,0.1991,1.741407e-06,71.15216,5.62543e-07,1.647932e-06
-0.297712,0.199,1.234514e-06,107.41,-3.693513e-07,1.177852e-06
-0.297712,0.1989,1.338461e-06,106.4188,-3.782752e-07,1.283783e-06
-0.297712,0.1988,7.940679e-07,51.71992,4.919227e-07,6.233006e-07
-0.297712,0.1987,1.856423e-06,93.28769,-1.064613e-07,1.853255e-06
-0.297712,0.1986,8.330382e-07,145.1825,-6.838012e-07,4.755388e-07
-0.297712,0.1985,1.508172e-06,124.9572,-8.640736e-07,1.235945e-06
-0.297712,0.1984,2.052158e-06,83.21661,2.423655e-07,2.037663e-06
-0.297712,0.1983,2.162804e-06,63.88496,9.520109e-07,1.941991e-06
-0.297712,0.1982,2.115665e-06,75.73873,5.21237e-07,2.048721e-06
-0.297712,0.1981,1.870404e-06,92.51147,-8.194707e-08,1.868577e-06
-0.297712,0.198,1.629592e-06,95.14166,-1.460351e-07,1.623015e-06
-0.297712,0.1979,1.966366e-06,100.0414,-3.42831e-07,1.93613e-06
-0.297712,0.1978,1.713942e-06,105.8863,-4.691462e-07,1.648463e-06
-0.297712,0.1977,1.224478e-06,79.7382,2.181138e-07,1.20477e-06
-0.297712,0.1976,2.177489e-06,64.62764,9.330902e-07,1.967445e-06
-0.297712,0.1975,1.80735e-06,96.20462,-1.953374e-07,1.796627e-06
-0.297712,0.1974,2.183396e-06,116.2951,-9.672045e-07,1.957319e-06
-0.297712,0.1973,1.82645e-06,116.3353,-8.10245e-07,1.636873e-06
-0.297712,0.1972,1.14247e-06,104.1581,-2.794079e-07,1.107769e-06
-0.297712,0.1971,1.693395e-06,85.66669,1.279078e-07,1.688433e-06
-0.297712,0.197,2.207709e-06,105.8527,-6.030555e-07,2.123733e-06
-0.297712,0.1969,1.874445e-06,121.5796,-9.815935e-07,1.596897e-06
-0.297712,0.1968,1.350084e-06,113.377,-5.356371e-07,1.239147e-06
-0.297712,0.1967,1.950021e-06,88.79027,4.116632e-08,1.949457e-06
-0.297712,0.1966,1.465173e-06,77.63397,3.137793e-07,1.431148e-06
-0.297712,0.1965,1.374889e-06,99.57911,-2.287812e-07,1.355599e-06
-0.297712,0.1964,1.507339e-06,114.7346,-6.306376e-07,1.368921e-06
-0.297712,0.1963,9.975358e-07,108.2082,-3.116559e-07,9.474791e-07
-0.297712,0.1962,1.68517e-06,70.52532,5.617439e-07,1.588638e-06
-0.297712,0.1961,1.12641e-06,78.5431,2.237074e-07,1.103902e-06
-0.297712,0.196,1.458562e-06,77.90762,3.055203e-07,1.42608e-06
-0.297712,0.1959,9.872373e-07,103.9517,-2.379734e-07,9.580068e-07
-0.297712,0.1958,1.640668e-06,119.8032,-8.154418e-07,1.423683e-06
-0.297712,0.1957,1.340422e-06,85.27273,1.104567e-07,1.335745e-06
-0.297712,0.1956,1.102164e-06,127.5746,-6.720721e-07,8.735284e-07
-0.297712,0.1955,1.29483e-06,74.50964,3.45759e-07,1.247674e-06
-0.297712,0.1954,1.190548e-06,107.2212,-3.524255e-07,1.137083e-06
-0.297712,0.1953,1.596076e-06,135.2595,-1.133624e-06,1.123359e-06
-0.297712,0.1952,7.228497e-07,175.8756,-7.20838e-07,5.196221e-08
-0.297712,0.1951,8.277464e-07,96.16091,-8.887611e-08,8.228961e-07
-0.297712,0.195,2.33474e-06,86.45091,1.445654e-07,2.330258e-06
-0.297712,0.1949,1.526825e-06,95.96607,-1.586917e-07,1.51842e-06
-0.297712,0.1948,2.122811e-06,89.11594,3.277324e-08,2.122538e-06
-0.297712,0.1947,1.654051e-06,114.1122,-6.756708e-07,1.509625e-06
-0.297712,0.1946,1.59203e-06,108.1365,-4.955269e-07,1.512821e-06
-0.297712,0.1945,1.401118e-06,129.6752,-8.944552e-07,1.07832e-06
-0.297712,0.1944,1.368613e-06,99.82116,-2.334415e-07,1.348536e-06
-0.297712,0.1943,1.091117e-06,86.92649,5.848892e-08,1.089513e-06
-0.297712,0.1942,1.399682e-06,99.0598,-2.203825e-07,1.382114e-06
-0.297712,0.1941,1.316729e-06,95.90138,-1.353789e-07,1.309627e-06
-0.297712,0.194,1.58162e-06,85.56124,1.224484e-07,1.576781e-06
-0.297712,0.1939,1.481775e-06,84.61355,1.391004e-07,1.475114e-06
-0.297712,0.1938,1.668378e-06,113.9469,-6.771348e-07,1.524679e-06
-0.297712,0.1937,1.159932e-06,80.25314,1.963935e-07,1.143079e-06
-0.297712,0.1936,2.015724e-06,91.32162,-4.650279e-08,2.015143e-06
-0.297712,0.1935,1.544874e-06,92.45202,-6.608851e-08,1.543337e-06
-0.297712,0.1934,1.430936e-06,99.96804,-2.476964e-07,1.409294e-06
-0.297712,0.1933,1.423006e-06,77.67856,3.03654e-07,1.390105e-06
-0.297712,0.1932,3.036087e-06,99.1057,-4.80473e-07,2.997804e-06
-0.297712,0.1931,2.232927e-06,96.08366,-2.366378e-07,2.220338e-06
-0.297712,0.193,1.033281e-06,85.12761,8.780322e-08,1.029554e-06
-0.297712,0.1929,2.105534e-06,94.38837,-1.610945e-07,2.099353e-06
-0.297712,0.1928,1.364232e-06,65.24783,5.712043e-07,1.238878e-06
-0.297712,0.1927,1.903563e-06,83.69221,2.091843e-07,1.89203e-06
-0.297712,0.1926,1.899931e-06,108.5532,-6.045196e-07,1.801025e-06
-0.297712,0.1925,1.56532e-06,103.5889,-3.677476e-07,1.521483e-06
-0.297712,0.1924,1.945199e-06,101.5293,-3.888029e-07,1.905888e-06
-0.297712,0.1923,1.711416e-06,91.77535,-5.303509e-08,1.710556e-06
-0.297712,0.1922,1.492001e-06,110.3015,-5.176439e-07,1.399168e-06
-0.297712,0.1921,1.12318e-06,83.13355,1.34306e-07,1.115094e-06
-0.297712,0.192,1.572757e-06,85.2229,1.309756e-07,1.567186e-06
-0.297712,0.1919,1.74305e-06,75.83663,4.265047e-07,1.690031e-06
-0.297712,0.1918,1.511452e-06,66.42632,6.04514e-07,1.38531e-06
-0.297712,0.1917,1.874305e-06,78.61217,3.700107e-07,1.837268e-06
-0.297712,0.1916,1.765407e-06,93.81748,-1.175198e-07,1.761451e-06
-0.297712,0.1915,1.281196e-06,48.93378,8.415542e-07,9.658634e-07
-0.297712,0.1914,1.319054e-06,59.33385,6.727371e-07,1.134552e-06
-0.297712,0.1913,1.72157e-06,100.2635,-3.067273e-07,1.693898e-06
-0.297712,0.1912,1.672569e-06,78.92428,3.212448e-07,1.641266e-06
-0.297712,0.1911,9.107105e-07,61.43194,4.354286e-07,7.997117e-07
-0.297712,0.191,1.325396e-06,72.07236,4.079807e-07,1.260995e-06
-0.297712,0.1909,1.13406e-06,90.38454,-7.599592e-09,1.134015e-06
-0.297712,0.1908,1.378448e-06,47.26059,9.354874e-07,1.012366e-06
-0.297712,0.1907,1.423532e-06,115.5528,-6.139799e-07,1.28418e-06
-0.297712,0.1906,1.871718e-06,104.4195,-4.660841e-07,1.812748e-06
-0.297712,0.1905,6.2396e-07,114.6262,-2.599563e-07,5.670748e-07
-0.297712,0.1904,1.384891e-06,85.82843,1.007281e-07,1.381181e-06
-0.297712,0.1903,1.787457e-06,95.73264,-1.785457e-07,1.778371e-06
-0.297712,0.1902,1.304794e-06,112.0045,-4.888661e-07,1.209698e-06
-0.297712,0.1901,9.944792e-07,59.28764,5.079153e-07,8.5501e-07
-0.297712,0.19,9.63578e-07,76.67418,2.221092e-07,9.376164e-07
-0.297712,0.1899,7.306504e-07,63.84649,3.244411e-07,6.563477e-07
-0.297712,0.1898,1.385567e-06,142.3798,-1.097381e-06,8.456837e-07
-0.297712,0.1897,1.261722e-06,131.7602,-8.402243e-07,9.410809e-07
-0.297712,0.1896,9.12873e-07,125.2195,-5.264393e-07,7.457491e-07
-0.297712,0.1895,1.59792e-06,91.76748,-4.930235e-08,1.597031e-06
-0.297712,0.1894,8.248575e-07,84.13271,8.43387e-08,8.204989e-07
-0.297712,0.1893,9.373929e-07,86.93698,5.009584e-08,9.360183e-07
-0.297712,0.1892,9.22691e-07,62.06139,4.322323e-07,8.150339e-07
-0.297712,0.1891,7.653348e-07,56.903,4.178434e-07,6.410256e-07
-0.297712,0.189,1.339595e-06,93.67235,-8.580833e-08,1.336812e-06
-0.297712,0.1889,5.879737e-07,145.3224,-4.834011e-07,3.344323e-07
-0.297712,0.1888,1.372849e-06,127.4041,-8.338317e-07,1.090446e-06
-0.297712,0.1887,1.148276e-06,58.708,5.963891e-07,9.811911e-07
-0.297712,0.1886,1.621054e-06,82.89402,2.005286e-07,1.608492e-06
-0.297712,0.1885,1.916734e-06,89.68977,1.038797e-08,1.916678e-06
-0.297712,0.1884,1.393033e-06,92.50011,-6.076321e-08,1.391708e-06
-0.297712,0.1883,1.564426e-06,56.64423,8.602067e-07,1.306699e-06
-0.297712,0.1882,1.200573e-06,127.0518,-7.233694e-07,9.581409e-07
-0.297712,0.1881,1.871952e-06,60.08309,9.33621e-07,1.622479e-06
-0.297712,0.188,1.420687e-06,51.69107,8.805915e-07,1.114698e-06
-0.297712,0.1879,2.296769e-06,104.6892,-5.824025e-07,2.221668e-06
-0.297712,0.1878,1.119341e-06,104.0698,-2.720821e-07,1.085652e-06
-0.297712,0.1877,1.692837e-06,105.4999,-4.523601e-07,1.63114e-06
-0.297712,0.1876,1.051504e-06,106.5665,-2.997983e-07,1.00784e-06
-0.297712,0.1875,1.975391e-06,91.5769,-5.436502e-08,1.974508e-06
-0.297712,0.1874,1.468107e-06,115.809,-6.391648e-07,1.321619e-06
-0.297712,0.1873,1.345295e-06,107.883,-4.130546e-07,1.280184e-06
-0.297712,0.1872,2.037405e-06,82.10107,2.799388e-07,2.017943e-06
-0.297712,0.1871,1.185793e-06,84.2621,1.185815e-07,1.179853e-06
-0.297712,0.187,1.658007e-06,57.77081,8.841902e-07,1.402499e-06
-0.297712,0.1869,1.579569e-06,110.2395,-5.464274e-07,1.481909e-06
-0.297712,0.1868,1.544237e-06,86.92736,8.274056e-08,1.541867e-06
-0.297712,0.1867,1.294959e-06,47.7152,8.712653e-07,9.580068e-07
-0.297712,0.1866,1.258363e-06,106.8305,-3.64283e-07,1.204367e-06
-0.297712,0.1865,1.685226e-06,72.16853,5.160402e-07,1.604229e-06
-0.297712,0.1864,1.826126e-06,86.74202,1.037903e-07,1.823142e-06
-0.297712,0.1863,7.158424e-07,79.69449,1.280419e-07,7.041804e-07
-0.297712,0.1862,1.300575e-06,114.9934,-5.494896e-07,1.178786e-06
-0.297712,0.1861,1.702822e-06,94.30444,-1.277793e-07,1.698028e-06
-0.297712,0.186,2.224864e-06,86.99905,1.164525e-07,2.221668e-06
-0.297712,0.1859,1.738172e-06,103.8521,-4.161167e-07,1.6875e-06
-0.297712,0.1858,1.116273e-06,101.5888,-2.242494e-07,1.09338e-06
-0.297712,0.1857,1.847337e-06,58.09778,9.76257e-07,1.568254e-06
-0.297712,0.1856,1.985946e-06,74.45894,5.320329e-07,1.913214e-06
-0.297712,0.1855,1.670435e-06,112.0823,-6.279721e-07,1.547863e-06
-0.297712,0.1854,1.355778e-06,105.3286,-3.584213e-07,1.307498e-06
-0.297712,0.1853,1.427588e-06,92.23084,-5.556643e-08,1.426482e-06
-0.297712,0.1852,1.32001e-06,89.75708,5.593523e-09,1.319887e-06
-0.297712,0.1851,2.177132e-06,91.47287,-5.596317e-08,2.176366e-06
-0.297712,0.185,1.581195e-06,86.50072,9.646452e-08,1.578111e-06
-0.297712,0.1849,1.630084e-06,80.7802,2.611521e-07,1.608889e-06
-0.297712,0.1848,7.31891e-07,115.0074,-3.093872e-07,6.632767e-07
-0.297712,0.1847,1.396704e-06,86.59777,8.287467e-08,1.394106e-06
-0.297712,0.1846,2.142084e-06,104.1353,-5.231089e-07,2.077236e-06
-0.297712,0.1845,6.220433e-07,98.33855,-9.020604e-08,6.153099e-07
-0.297712,0.1844,1.060623e-06,70.81383,3.482904e-07,1.00091e-06
-0.297712,0.1843,1.514006e-06,115.7644,-6.580855e-07,1.363461e-06
-0.297712,0.1842,1.288332e-06,86.37659,8.141063e-08,1.285644e-06
-0.297712,0.1841,1.959152e-06,110.25,-6.78068e-07,1.837933e-06
-0.297712,0.184,1.828249e-06,90.12488,-4.000961e-09,1.828204e-06
-0.297712,0.1839,1.731969e-06,98.42773,-2.538263e-07,1.713216e-06
-0.297712,0.1838,1.669339e-06,91.11967,-3.264471e-08,1.668982e-06
-0.297712,0.1837,1.929676e-06,78.3089,3.910604e-07,1.889633e-06
-0.297712,0.1836,2.021284e-06,92.30078,-8.114799e-08,2.019541e-06
-0.297712,0.1835,1.097202e-06,79.6228,1.975949e-07,1.079119e-06
-0.297712,0.1834,1.937733e-06,99.77482,-3.289785e-07,1.909481e-06
-0.297712,0.1833,1.292863e-06,87.40196,5.862303e-08,1.291511e-06
-0.297712,0.1832,2.057449e-06,100.2513,-3.661494e-07,2.024469e-06
-0.297712,0.1831,2.25001e-06,88.54417,5.715899e-08,2.24925e-06
-0.297712,0.183,1.670094e-06,83.82684,1.796074e-07,1.66032e-06
-0.297712,0.1829,2.146085e-06,97.26989,-2.715513e-07,2.128802e-06
-0.297712,0.1828,1.866096e-06,92.82434,-9.19383e-08,1.863783e-06
-0.297712,0.1827,8.167549e-07,76.89436,1.852009e-07,7.954481e-07
-0.297712,0.1826,1.514185e-06,80.04769,2.61683e-07,1.491369e-06
-0.297712,0.1825,2.60039e-06,91.32643,-6.022676e-08,2.599541e-06
-0.297712,0.1824,1.595607e-06,86.33725,1.019295e-07,1.592237e-06
-0.297712,0.1823,2.467945e-06,88.58657,6.088614e-08,2.467101e-06
-0.297712,0.1822,1.446504e-06,107.7816,-4.416983e-07,1.377314e-06
-0.297712,0.1821,1.752812e-06,73.22187,5.059149e-07,1.67804e-06
-0.297712,0.182,1.809261e-06,94.33067,-1.365747e-07,1.804087e-06
-0.297712,0.1819,2.173053e-06,92.82215,-1.069977e-07,2.17037e-06
-0.297712,0.1818,1.995747e-06,89.52628,1.651793e-08,1.995557e-06
-0.297712,0.1817,1.585297e-06,137.7658,-1.173729e-06,1.065529e-06
-0.297712,0.1816,1.030951e-06,139.467,-7.83462e-07,6.699375e-07
-0.297712,0.1815,1.713696e-06,115.0284,-7.249731e-07,1.552663e-06
-0.297712,0.1814,1.844264e-06,126.1216,-1.087121e-06,1.489637e-06
-0.297712,0.1813,1.529457e-06,106.6408,-4.379656e-07,1.465391e-06
-0.297712,0.1812,9.709093e-07,65.54506,4.018563e-07,8.836537e-07
-0.297712,0.1811,1.215381e-06,63.26075,5.468185e-07,1.085383e-06
-0.297712,0.181,1.205105e-06,100.6796,-2.233162e-07,1.184117e-06
-0.297712,0.1809,6.64819e-07,104.8907,-1.708175e-07,6.424896e-07
-0.297712,0.1808,1.045234e-06,92.96859,-5.40968e-08,1.043815e-06
-0.297712,0.1807,1.291986e-06,88.08039,4.330091e-08,1.291243e-06
-0.297712,0.1806,3.914237e-07,-122.4049,-2.097263e-07,-3.304425e-07
-0.297712,0.1805,1.157943e-06,86.17989,7.714144e-08,1.155333e-06
-0.297712,0.1804,8.299145e-07,80.55639,1.361723e-07,8.186325e-07
-0.297712,0.1803,1.693356e-06,112.0893,-6.367675e-07,1.569053e-06
-0.297712,0.1802,1.408992e-06,107.9005,-4.33037e-07,1.340674e-06
-0.297712,0.1801,4.181955e-07,-82.4193,5.515851e-08,-4.145186e-07
-0.297712,0.18,7.15496e-07,134.7964,-5.040541e-07,5.076471e-07
-0.297712,0.1799,7.233861e-07,150.5341,-6.297044e-07,3.557503e-07
-0.297712,0.1798,3.650765e-07,-68.83814,1.317746e-07,-3.404337e-07
-0.297712,0.1797,9.110514e-07,155.872,-8.314289e-07,3.724079e-07
-0.297712,0.1796,5.266349e-07,101.9883,-1.09395e-07,5.15107e-07
-0.297712,0.1795,6.355773e-07,160.9152,-6.006583e-07,2.078544e-07
-0.297712,0.1794,1.03222e-06,168.3281,-1.010773e-06,2.087876e-07
-0.297712,0.1793,1.419162e-06,178.2727,-1.418491e-06,4.277005e-08
-0.297712,0.1792,1.295808e-06,-179.994,-1.29578e-06,-1.341104e-10
-0.297712,0.1791,1.34306e-06,-161.4651,-1.273261e-06,-4.26907e-07
-0.297712,0.179,7.529743e-07,-161.5853,-7.144454e-07,-2.378392e-07
-0.297712,0.1789,1.247819e-06,-158.7437,-1.162938e-06,-4.523601e-07
-0.297712,0.1788,1.334153e-06,174.6948,-1.328419e-06,1.233816e-07
-0.297712,0.1787,6.397459e-07,123.4729,-3.528278e-07,5.33631e-07
-0.297712,0.1786,1.220528e-06,162.109,-1.161469e-06,3.749392e-07
-0.297712,0.1785,1.276815e-06,178.6442,-1.276457e-06,3.02419e-08
-0.297712,0.1784,8.450914e-07,137.4983,-6.230436e-07,5.709361e-07
-0.297712,0.1783,1.127567e-06,170.4025,-1.11177e-06,1.880005e-07
-0.297712,0.1782,2.014808e-06,166.9345,-1.962522e-06,4.554167e-07
-0.297712,0.1781,1.456255e-06,120.2928,-7.34562e-07,1.257397e-06
-0.297712,0.178,1.093709e-06,120.027,-5.472265e-07,9.468141e-07
-0.297712,0.1779,9.222943e-07,174.3949,-9.177736e-07,9.006634e-08
-0.297712,0.1778,8.518807e-07,163.7516,-8.17839e-07,2.383645e-07
-0.297712,0.1777,5.573239e-07,-145.8818,-4.614181e-07,-3.125891e-07
-0.297712,0.1776,1.185905e-06,-127.5834,-7.232408e-07,-9.397566e-07
-0.297712,0.1775,2.519851e-06,-129.0314,-1.586778e-06,-1.957325e-06
-0.297712,0.1774,2.197165e-06,-126.9985,-1.322161e-06,-1.754662e-06
-0.297712,0.1773,3.62035e-06,-148.1576,-3.075487e-06,-1.910023e-06
-0.297712,0.1772,3.404986e-06,-122.7547,-1.842202e-06,-2.863498e-06
-0.297712,0.1771,3.368826e-06,-132.777,-2.287896e-06,-2.4727e-06
-0.297712,0.177,3.729471e-06,-148.2534,-3.171421e-06,-1.962253e-06
-0.297712,0.1769,3.468694e-06,-137.0328,-2.538124e-06,-2.36411e-06
-0.297712,0.1768,2.501003e-06,-128.2114,-1.546936e-06,-1.965053e-06
-0.297712,0.1767,3.565505e-06,-127.2398,-2.157585e-06,-2.838447e-06
-0.297712,0.1766,3.717569e-06,-140.1717,-2.854971e-06,-2.38103e-06
-0.297712,0.1765,3.849796e-06,-137.1373,-2.821795e-06,-2.618735e-06
-0.297712,0.1764,4.405947e-06,-137.0654,-3.225786e-06,-3.00114e-06
-0.297712,0.1763,4.000928e-06,-132.2974,-2.692552e-06,-2.959297e-06
-0.297712,0.1762,4.083534e-06,-129.2574,-2.583956e-06,-3.161827e-06
-0.297712,0.1761,4.110943e-06,-135.6529,-2.939712e-06,-2.873495e-06
-0.297712,0.176,3.42632e-06,-128.4881,-2.1324e-06,-2.68189e-06
-0.297712,0.1759,4.725605e-06,-130.7818,-3.08668e-06,-3.578206e-06
-0.297712,0.1758,3.828266e-06,-136.2448,-2.765167e-06,-2.647513e-06
-0.297712,0.1757,4.067698e-06,-138.5492,-3.048839e-06,-2.692686e-06
-0.297712,0.1756,4.37233e-06,-123.5404,-2.415809e-06,-3.644295e-06
-0.297712,0.1755,4.045307e-06,-128.4951,-2.518001e-06,-3.16609e-06
-0.297712,0.1754,3.892673e-06,-130.0608,-2.505345e-06,-2.979286e-06
-0.297712,0.1753,3.678269e-06,-131.2537,-2.424336e-06,-2.763435e-06
-0.297712,0.1752,3.30994e-06,-133.8482,-2.292959e-06,-2.387026e-06
-0.297712,0.1751,3.109361e-06,-142.8607,-2.478562e-06,-1.877244e-06
-0.297712,0.175,2.802785e-06,-143.5579,-2.25472e-06,-1.664858e-06
-0.297712,0.1749,2.869723e-06,-156.7977,-2.637522e-06,-1.130556e-06
-0.297712,0.1748,1.76577e-06,-177.2534,-1.763725e-06,-8.461251e-08
-0.297712,0.1747,1.918662e-06,-148.2507,-1.631548e-06,-1.009572e-06
-0.297712,0.1746,1.41634e-06,-135.8916,-1.016903e-06,-9.857229e-07
-0.297712,0.1745,1.740988e-06,-178.3863,-1.740273e-06,-4.903413e-08
-0.297712,0.1744,1.474047e-06,-164.4318,-1.419827e-06,-3.955978e-07
-0.297712,0.1743,1.9463e-06,165.5341,-1.884575e-06,4.86195e-07
-0.297712,0.1742,1.341937e-06,-167.4285,-1.309633e-06,-2.920702e-07
-0.297712,0.1741,1.497298e-06,176.2445,-1.49404e-06,9.806267e-08
-0.297712,0.174,1.257631e-06,176.0933,-1.254608e-06,8.567422e-08
-0.297712,0.1739,1.041568e-06,-155.545,-9.481497e-07,-4.311706e-07
-0.297712,0.1738,1.564253e-06,139.8552,-1.195712e-06,1.008505e-06
-0.297712,0.1737,5.649738e-07,164.9169,-5.453601e-07,1.469627e-07
-0.297712,0.1736,1.921556e-06,150.9905,-1.680448e-06,9.318888e-07
-0.297712,0.1735,2.067312e-06,168.3683,-2.024743e-06,4.167761e-07
-0.297712,0.1734,1.647423e-06,150.7361,-1.437149e-06,8.053109e-07
-0.297712,0.1733,5.889683e-09,-152.196,-5.068257e-09,-2.665445e-09
-0.297712,0.1732,1.503411e-06,137.2011,-1.103108e-06,1.021429e-06
-0.297712,0.1731,1.419391e-06,125.4048,-8.210353e-07,1.156669e-06
-0.297712,0.173,1.822298e-06,118.3634,-8.656717e-07,1.603558e-06
-0.297712,0.1729,8.18571e-07,106.8445,-2.371743e-07,7.834564e-07
-0.297712,0.1728,1.722592e-06,135.4851,-1.228222e-06,1.207564e-06
-0.297712,0.1727,1.178395e-06,100.9777,-2.243835e-07,1.156803e-06
-0.297712,0.1726,1.531111e-06,113.9469,-6.214398e-07,1.399302e-06
-0.297712,0.1725,6.399974e-07,128.3552,-3.970619e-07,5.017854e-07
-0.297712,0.1724,2.166956e-06,116.3051,-9.602755e-07,1.942528e-06
-0.297712,0.1723,1.739228e-06,94.21352,-1.277793e-07,1.734405e-06
-0.297712,0.1722,1.181339e-06,40.70077,8.955169e-07,7.702689e-07
-0.297712,0.1721,6.967876e-07,121.5901,-3.649536e-07,5.934555e-07
-0.297712,0.172,9.989831e-07,127.2887,-6.051845e-07,7.947832e-07
-0.297712,0.1719,1.705678e-06,96.91365,-2.053286e-07,1.693233e-06
-0.297712,0.1718,1.916192e-06,112.0727,-7.20039e-07,1.775711e-06
-0.297712,0.1717,1.036427e-06,138.1156,-7.716044e-07,6.919205e-07
-0.297712,0.1716,1.33318e-06,101.1745,-2.583581e-07,1.307895e-06
-0.297712,0.1715,1.44395e-06,107.4424,-4.327744e-07,1.377448e-06
-0.297712,0.1714,1.336036e-06,86.54007,8.060596e-08,1.333482e-06
-0.297712,0.1713,4.712138e-07,67.99985,1.765396e-07,4.368983e-07
-0.297712,0.1712,1.480836e-06,97.12258,-1.836083e-07,1.469386e-06
-0.297712,0.1711,7.302872e-07,51.87729,4.507564e-07,5.744006e-07
-0.297712,0.171,6.285421e-07,55.42563,3.566835e-07,5.175098e-07
