"Tank pressure, bar","Condensed,mbar","liquid, cc","Freq. fit, Hz","Freq. max, Hz",Q
0.55596,21.2337,1.3072,874774.6671,874787.5,1228.22962
0.55596,21.23274,1.30714,874774.6939,874825,1231.78088
0.55596,21.23657,1.30738,874775.929,874837.5,1234.19772
0.55592,21.27448,1.30971,874776.1397,874787.5,1240.04632
0.55588,21.31412,1.31215,874776.0674,874787.5,1232.26976
0.55588,21.31478,1.31219,874774.1214,874837.5,1232.95732
0.55588,21.31429,1.31216,874776.166,874800,1231.89987
0.55584,21.35522,1.31468,874776.4174,874775,1232.73854
0.5558,21.39616,1.3172,874775.4552,874812.5,1230.41907
0.5558,21.39584,1.31718,874777.0314,874812.5,1232.14698
0.55576,21.43517,1.3196,874774.4716,874800,1240.04648
0.55576,21.43566,1.31963,874773.6928,874775,1235.08293
0.55576,21.43534,1.31961,874772.5004,874775,1249.11611
0.55572,21.47724,1.32219,874777.3589,874775,1230.67236
0.55568,21.51514,1.32453,874774.1312,874825,1234.08125
0.55568,21.51545,1.32454,874774.9233,874800,1235.08428
0.55564,21.55622,1.32706,874774.9464,874787.5,1229.69581
0.55564,21.55687,1.3271,874772.5559,874775,1232.62636
0.5556,21.59685,1.32956,874774.1538,874825,1232.4871
0.5556,21.59492,1.32944,874776.9754,874812.5,1239.4429
0.55556,21.63395,1.33184,874777.1332,874787.5,1232.45483
0.55556,21.63379,1.33183,874776.0423,874762.5,1236.64146
0.55556,21.6349,1.3319,874777.2099,874787.5,1237.78701
0.55556,21.63443,1.33187,874775.3225,874712.5,1248.47927
0.55556,21.63475,1.33189,874773.4374,874787.5,1231.31981
0.55548,21.7147,1.33681,874777.8039,874862.5,1237.68718
0.55552,21.67489,1.33436,874775.2686,874825,1236.25469
0.55548,21.71806,1.33702,874776.754,874812.5,1230.99835
0.55548,21.7155,1.33686,874775.4566,874812.5,1228.28084
0.55544,21.7566,1.33939,874775.3729,874800,1235.63718
0.55544,21.75691,1.33941,874776.8053,874800,1232.17146
0.55544,21.75547,1.33932,874774.3403,874825,1241.33544
0.5554,21.79577,1.3418,874774.1587,874850,1237.57288
0.5554,21.79561,1.34179,874775.9662,874750,1227.52917
0.5554,21.79594,1.34181,874773.7704,874800,1242.32957
0.55536,21.83511,1.34422,874774.4412,874775,1238.83406
0.55535,21.84422,1.34479,874775.7759,874762.5,1243.77214
0.55532,21.87573,1.34672,874776.3853,874787.5,1240.81655
0.55532,21.87685,1.34679,874775.6599,874812.5,1237.42912
0.55528,21.91186,1.34895,874776.0356,874800,1237.88791
0.55528,21.9133,1.34904,874774.1034,874775,1243.8044
0.55524,21.95489,1.3516,874775.8287,874762.5,1230.5392
0.55524,21.95536,1.35163,874773.0044,874825,1229.53603
0.55524,21.95633,1.35169,874775.212,874787.5,1234.67528
0.55524,21.95633,1.35169,874771.6339,874787.5,1240.68539
0.5552,21.99534,1.35409,874775.3443,874837.5,1240.20417
0.5552,21.99614,1.35414,874772.3018,874762.5,1231.43389
0.55516,22.03595,1.35659,874776.0353,874825,1238.99149
0.55514,22.04986,1.35744,874774.2408,874775,1244.80362
0.55512,22.07641,1.35908,874775.5321,874812.5,1241.37783
0.55512,22.07561,1.35903,874775.3064,874850,1237.37217
0.55512,22.07832,1.3592,874773.9924,874800,1238.77727
0.55504,22.1562,1.36399,874776.4356,874775,1237.1569
0.55504,22.15733,1.36406,874774.1551,874787.5,1234.917
0.55504,22.157,1.36404,874776.0323,874800,1233.79544
0.555,22.19619,1.36645,874774.0918,874812.5,1236.4669
0.555,22.19746,1.36653,874775.9325,874800,1232.19754
0.555,22.19843,1.36659,874776.479,874775,1239.22169
0.55496,22.23632,1.36892,874776.1838,874725,1237.59443
0.55496,22.23712,1.36897,874774.7261,874750,1231.8765
0.55492,22.27741,1.37145,874774.0989,874800,1230.83647
0.55492,22.27661,1.3714,874775.11,874812.5,1233.97933
0.55489,22.30891,1.37339,874774.2701,874787.5,1233.75676
0.55488,22.31787,1.37394,874776.2828,874762.5,1232.30909
0.55487,22.32123,1.37415,874775.0828,874787.5,1236.59844
0.55484,22.35465,1.37621,874775.4692,874812.5,1240.05246
0.55484,22.35592,1.37629,874774.2655,874812.5,1234.254
0.5548,22.39575,1.37874,874775.0005,874837.5,1231.97304
0.55479,22.4047,1.37929,874773.9412,874787.5,1233.80707
0.5548,22.39606,1.37876,874773.4927,874800,1237.79328
0.55476,22.43796,1.38134,874773.9787,874775,1237.68786
0.55476,22.43796,1.38134,874775.7796,874800,1239.85153
0.55472,22.47826,1.38382,874775.4591,874850,1235.07772
0.5547,22.49361,1.38476,874775.1478,874787.5,1232.96937
0.55472,22.47794,1.3838,874772.2259,874825,1237.42091
0.55468,22.51791,1.38626,874776.8335,874862.5,1238.59232
0.55466,22.53311,1.38719,874774.3095,874800,1243.07804
0.55464,22.5587,1.38877,874774.0566,874775,1231.01354
0.55464,22.55614,1.38861,874774.9785,874762.5,1235.992
0.55464,22.55741,1.38869,874775.5505,874775,1234.11145
0.5546,22.59595,1.39106,874772.916,874850,1241.7832
0.5546,22.59579,1.39105,874774.6344,874775,1233.05531
0.55456,22.63609,1.39353,874774.0867,874812.5,1240.36851
0.55456,22.63737,1.39361,874777.8134,874850,1240.98356
0.55454,22.65049,1.39442,874773.0914,874787.5,1240.75013
0.55452,22.6775,1.39608,874775.3289,874812.5,1239.4728
0.55452,22.67815,1.39612,874776.0477,874775,1235.59967
0.55448,22.71636,1.39848,874775.5485,874837.5,1244.58505
0.55448,22.71812,1.39858,874776.6219,874800,1236.24415
0.55448,22.71876,1.39862,874774.5778,874825,1231.04088
0.55444,22.75746,1.40101,874775.4576,874725,1245.62622
0.55443,22.76114,1.40123,874775.3172,874787.5,1236.34533
0.5544,22.79711,1.40345,874774.3433,874787.5,1235.93594
0.5544,22.79584,1.40337,874774.6081,874800,1236.74703
0.55436,22.83661,1.40588,874773.5651,874762.5,1237.74404
0.55436,22.83645,1.40587,874774.4725,874812.5,1238.85079
0.55434,22.85485,1.407,874773.1018,874825,1236.79001
0.55432,22.87675,1.40835,874774.561,874775,1232.48777
0.55432,22.87691,1.40836,874774.1153,874787.5,1238.02563
0.55428,22.91689,1.41082,874776.6758,874850,1237.76866
0.55424,22.95495,1.41316,874773.9768,874825,1238.19074
0.55424,22.95622,1.41324,874775.1018,874750,1229.74448
0.55422,22.97957,1.41468,874776.233,874825,1236.562
0.5542,22.99893,1.41587,874777.1965,874787.5,1234.65502
0.55419,23.00036,1.41596,874773.3933,874837.5,1228.72753
0.55416,23.03666,1.41819,874774.4944,874750,1235.60033
0.55416,23.0381,1.41828,874777.9344,874825,1240.15066
0.55412,23.07791,1.42073,874777.2994,874762.5,1242.23472
0.55412,23.0768,1.42067,874770.4738,874825,1235.68747
0.55411,23.08767,1.42133,874778.8041,874812.5,1236.90318
0.55408,23.11581,1.42307,874774.1777,874762.5,1235.1225
0.55408,23.11645,1.42311,874774.7924,874750,1238.72043
0.55408,23.11629,1.4231,874771.2932,874750,1239.70748
0.554,23.19736,1.42809,874775.0242,874850,1241.25676
0.554,23.19769,1.42811,874773.2277,874800,1238.92832
0.55397,23.22055,1.42952,874774.4954,874800,1237.2038
0.55396,23.23062,1.43014,874774.5234,874800,1237.80175
0.55396,23.2367,1.43051,874775.4408,874800,1235.66427
0.55392,23.27589,1.43292,874775.2216,874850,1237.76142
0.55396,23.2367,1.43051,874777.4241,874825,1230.2333
0.55392,23.277,1.43299,874774.3577,874850,1229.37172
0.5539,23.29667,1.4342,874775.4453,874800,1232.17579
0.55388,23.31874,1.43556,874775.4244,874812.5,1235.08778
0.55388,23.3181,1.43552,874774.2247,874812.5,1242.61649
0.55386,23.33041,1.43628,874775.6165,874775,1240.96179
0.55385,23.34224,1.43701,874773.2457,874812.5,1236.2834
0.55384,23.35711,1.43792,874774.5426,874800,1238.76227
0.55384,23.35615,1.43786,874774.7352,874762.5,1240.54933
0.55384,23.35775,1.43796,874774.2029,874800,1238.81901
0.5538,23.39757,1.44041,874773.1756,874775,1236.2011
0.5538,23.39614,1.44032,874771.4505,874825,1228.10114
0.55376,23.43675,1.44282,874775.4869,874787.5,1240.20207
0.55376,23.43707,1.44284,874774.5053,874787.5,1232.11286
0.55372,23.47753,1.44534,874775.8902,874812.5,1237.66604
0.55368,23.51799,1.44783,874775.4505,874812.5,1236.97002
0.55368,23.51799,1.44783,874773.6753,874725,1231.6887
0.55368,23.5175,1.4478,874776.273,874812.5,1237.29956
0.55368,23.51734,1.44779,874771.5196,874787.5,1238.03703
0.55364,23.55604,1.45017,874776.7215,874812.5,1245.24402
0.55364,23.557,1.45023,874774.4959,874875,1238.05152
0.5536,23.59698,1.45269,874776.394,874750,1235.56918
0.5536,23.59746,1.45272,874772.6057,874837.5,1238.05593
0.55356,23.63695,1.45515,874776.0497,874812.5,1237.82814
0.55356,23.63711,1.45516,874773.5925,874837.5,1233.85733
0.55352,23.67917,1.45775,874773.3745,874775,1243.03871
0.55352,23.67869,1.45772,874774.7113,874850,1239.44199
0.55351,23.68189,1.45792,874773.7272,874762.5,1238.43257
0.55351,23.68012,1.45781,874774.8904,874800,1234.42047
0.55347,23.7249,1.46056,874774.9741,874825,1233.34107
0.55344,23.75689,1.46253,874775.2021,874812.5,1233.06584
0.55344,23.75225,1.46225,874776.3246,874825,1231.36606
0.55344,23.75689,1.46253,874775.6688,874775,1243.57326
0.55344,23.7572,1.46255,874773.6677,874825,1237.68217
0.5534,23.79719,1.46501,874773.8245,874800,1236.54534
0.5534,23.79877,1.46511,874774.6263,874825,1226.12936
0.5534,23.79702,1.465,874775.6368,874825,1232.92991
0.55336,23.83876,1.46757,874774.4449,874812.5,1238.70826
0.55332,23.87794,1.46999,874774.1238,874775,1236.14346
0.55332,23.87697,1.46993,874773.7388,874800,1241.27608
0.55332,23.87634,1.46989,874774.2758,874762.5,1234.38739
0.55327,23.92095,1.47263,874774.4376,874800,1231.91045
0.55328,23.91871,1.4725,874774.1648,874775,1236.86982
0.55328,23.91744,1.47242,874775.4745,874775,1237.24952
0.55328,23.91871,1.4725,874773.6659,874750,1235.46662
0.55324,23.95645,1.47482,874773.1751,874825,1237.6947
0.55322,23.9702,1.47567,874772.9658,874750,1237.06199
0.5532,23.99771,1.47736,874776.0185,874837.5,1239.62289
0.5532,23.9985,1.47741,874773.9784,874762.5,1236.85487
0.55316,24.03705,1.47978,874774.4745,874762.5,1236.61665
0.55316,24.038,1.47984,874771.6441,874812.5,1233.38758
0.55312,24.07686,1.48223,874777,874837.5,1234.42
0.55312,24.0791,1.48237,874772.167,874775,1235.19638
0.55308,24.1186,1.4848,874774.7524,874775,1234.0771
0.5531,24.09349,1.48326,874771.7561,874837.5,1237.17219
0.55308,24.11716,1.48471,874774.5485,874775,1239.0841
0.55308,24.11747,1.48473,874774.8514,874812.5,1232.39727
0.55304,24.15905,1.48729,874775.0662,874812.5,1237.33185
0.55304,24.15937,1.48731,874772.2923,874787.5,1236.28777
0.55294,24.25227,1.49303,874776.1334,874725,1238.2471
0.55296,24.23789,1.49214,874773.1309,874837.5,1236.12055
0.55292,24.27835,1.49464,874775.0634,874762.5,1230.73505
0.55292,24.2777,1.4946,874772.173,874775,1237.42018
0.55288,24.3196,1.49718,874774.3424,874800,1236.9842
0.55288,24.31944,1.49717,874773.6198,874825,1246.85138
0.55288,24.31913,1.49715,874773.267,874737.5,1232.15661
0.55284,24.35846,1.49957,874773.3722,874775,1234.27526
0.55284,24.35957,1.49964,874772.2656,874800,1245.47812
0.5528,24.39827,1.50202,874775.8484,874775,1238.02286
0.55276,24.43617,1.50435,874774.5791,874812.5,1232.36873
0.55275,24.44017,1.5046,874773.6569,874800,1240.46998
0.55275,24.44049,1.50462,874772.9477,874762.5,1233.0275
0.55272,24.47935,1.50701,874774.1293,874775,1240.62553
0.55272,24.47888,1.50698,874774.8742,874812.5,1240.0945
0.55268,24.51789,1.50938,874774.5383,874762.5,1232.16896
0.55268,24.51965,1.50949,874774.364,874812.5,1235.16568
0.55266,24.5398,1.51073,874775.1893,874850,1235.97403
0.55263,24.56026,1.51199,874775.1266,874775,1239.07254
0.55263,24.56219,1.51211,874773.6613,874762.5,1232.40816
0.55259,24.60136,1.51452,874774.9721,874762.5,1238.87717
0.5526,24.59927,1.51439,874773.2312,874762.5,1236.27748
0.5526,24.59976,1.51442,874774.3046,874825,1227.21368
0.55256,24.63814,1.51679,874773.7207,874750,1239.57485
0.55256,24.63894,1.51683,874772.8449,874812.5,1231.76175
0.55256,24.63861,1.51681,874776.5452,874750,1240.82177
0.55252,24.67875,1.51929,874774.5354,874850,1237.0355
0.55254,24.65189,1.51763,874774.7288,874812.5,1226.898
0.55252,24.67747,1.51921,874774.39,874800,1234.66992
0.55248,24.71889,1.52176,874774.1733,874737.5,1231.4636
0.55248,24.71889,1.52176,874773.6755,874850,1235.07197
0.55244,24.75935,1.52425,874772.7632,874762.5,1237.8107
0.55244,24.75982,1.52428,874774.3832,874737.5,1241.22522
0.55244,24.75935,1.52425,874774.7151,874800,1229.76962
0.55244,24.75871,1.52421,874774.8042,874812.5,1230.7031
0.55244,24.75791,1.52416,874774.4409,874787.5,1239.82293
0.5524,24.79805,1.52663,874773.2971,874800,1239.36563
0.55239,24.80012,1.52676,874772.3135,874837.5,1239.31012
0.55239,24.79996,1.52675,874777.2553,874750,1238.22974
0.55237,24.82602,1.52835,874774.7041,874800,1234.05708
0.55236,24.8385,1.52912,874773.9291,874825,1242.78489
0.55236,24.83883,1.52914,874772.8015,874812.5,1239.62819
0.55232,24.87016,1.53107,874773.4192,874787.5,1229.87788
0.55232,24.87976,1.53166,874771.5931,874825,1232.5449
0.55232,24.87976,1.53166,874774.1125,874837.5,1230.59108
0.55228,24.91462,1.53381,874773.8531,874775,1235.14384
0.55227,24.92021,1.53415,874773.424,874837.5,1235.68749
0.55227,24.92197,1.53426,874774.793,874762.5,1238.17974
0.55226,24.93157,1.53485,874774.0152,874862.5,1238.55037
0.55224,24.95907,1.53654,874772.7168,874812.5,1232.67008
0.5522,24.99921,1.53901,874773.0222,874825,1234.28888
0.55219,25.00129,1.53914,874774.0188,874837.5,1238.45366
0.55215,25.04062,1.54156,874772.6524,874812.5,1240.67204
0.55216,25.03919,1.54147,874774.6713,874787.5,1238.97884
0.55211,25.0806,1.54402,874772.2786,874800,1242.88415
0.55212,25.07949,1.54396,874774.4842,874800,1236.51044
0.55207,25.12217,1.54658,874775.6308,874775,1240.35765
0.55207,25.12234,1.54659,874772.9311,874750,1234.60925
0.55207,25.12057,1.54649,874774.6354,874775,1239.40723
0.55203,25.16056,1.54895,874773.3482,874837.5,1242.06023
0.55199,25.20021,1.55139,874774.3908,874812.5,1241.81793
0.55195,25.24115,1.55391,874773.8324,874812.5,1236.06004
0.55199,25.20101,1.55144,874772.3917,874737.5,1237.21375
0.55195,25.24035,1.55386,874773.1496,874850,1233.45169
0.5519,25.29472,1.55721,874773.2575,874812.5,1238.9306
0.55188,25.3195,1.55873,874773.7716,874862.5,1230.07505
0.55188,25.31902,1.5587,874774.0071,874787.5,1237.32475
0.55188,25.31871,1.55868,874773.6868,874775,1237.57429
0.55183,25.36204,1.56135,874773.9883,874837.5,1238.32151
0.55183,25.3606,1.56126,874772.1443,874800,1237.26758
0.55184,25.35949,1.56119,874772.8732,874800,1241.67824
0.55179,25.40154,1.56378,874774.0561,874775,1230.67952
0.55184,25.359,1.56116,874775.3796,874812.5,1241.60883
0.55179,25.39994,1.56368,874773.827,874850,1233.80759
0.55175,25.44327,1.56635,874773.0831,874800,1237.57525
0.55175,25.44024,1.56616,874773.0422,874737.5,1240.44836
0.55172,25.47557,1.56834,874775.4246,874812.5,1245.30283
0.55171,25.48054,1.56865,874773.3237,874812.5,1233.25622
0.55171,25.48374,1.56884,874773.3284,874825,1233.66146
0.55167,25.52068,1.57112,874773.4597,874837.5,1241.62842
0.55167,25.52082,1.57113,874774.1435,874787.5,1242.6119
0.55163,25.56032,1.57356,874772.8761,874787.5,1237.57434
0.55163,25.56176,1.57365,874771.9609,874825,1235.51447
0.5516,25.59903,1.57594,874773.6467,874762.5,1242.10174
0.5516,25.59919,1.57595,874773.0039,874762.5,1238.39686
0.55156,25.63852,1.57837,874772.7299,874762.5,1237.47349
0.55155,25.63996,1.57846,874773.1666,874750,1239.48787
0.55152,25.67914,1.58087,874773.6665,874812.5,1229.52713
0.55152,25.6793,1.58088,874770.4326,874800,1234.67916
0.55151,25.67994,1.58092,874773.9888,874787.5,1233.50819
0.55148,25.71944,1.58335,874772.3899,874825,1234.87377
0.55147,25.72007,1.58339,874772.1499,874812.5,1233.9986
0.55143,25.76134,1.58593,874773.1621,874750,1229.34244
0.55146,25.7391,1.58456,874773.2148,874775,1237.35125
0.55144,25.75925,1.5858,874772.8559,874800,1233.80767
0.55142,25.7738,1.5867,874773.2652,874837.5,1242.54581
0.5514,25.79922,1.58826,874775.1267,874787.5,1232.60865
0.5514,25.79859,1.58823,874774.0217,874775,1238.32208
0.55135,25.83985,1.59077,874771.3699,874812.5,1233.6136
0.55135,25.84049,1.59081,874773.7509,874787.5,1229.04821
0.55132,25.87935,1.5932,874774.1503,874762.5,1237.95615
0.55131,25.8835,1.59345,874774.9946,874775,1241.50908
0.55127,25.923,1.59588,874773.6079,874812.5,1233.93578
0.55127,25.92156,1.5958,874772.7388,874787.5,1229.48045
0.55127,25.92124,1.59578,874773.8886,874825,1238.19443
0.55126,25.93131,1.5964,874776.041,874775,1240.93073
0.55123,25.96106,1.59823,874773.4391,874800,1235.79937
0.55123,25.96201,1.59829,874773.3454,874825,1241.52056
0.5512,25.99671,1.60042,874774.4838,874775,1239.80822
0.55119,25.99991,1.60062,874774.4157,874800,1236.4011
0.55119,26.00024,1.60064,874774.8917,874800,1231.22599
0.55115,26.04117,1.60316,874774.4414,874825,1234.73024
0.55116,26.03957,1.60306,874775.2286,874850,1239.06288
0.55113,26.06611,1.6047,874774.282,874762.5,1238.98154
0.55112,26.07235,1.60508,874774.1141,874750,1240.09064
0.55111,26.08002,1.60555,874774.2478,874787.5,1232.72214
0.55107,26.12096,1.60807,874771.515,874750,1228.702
0.55107,26.12112,1.60808,874774.8944,874750,1240.73135
0.55104,26.15006,1.60986,874771.8749,874775,1235.08417
0.55104,26.15982,1.61046,874772.7486,874800,1238.37887
0.55103,26.1627,1.61064,874775.7876,874787.5,1237.24238
0.55099,26.20092,1.61299,874772.2368,874812.5,1231.51064
0.55099,26.20156,1.61303,874774.1951,874762.5,1241.31682
0.55096,26.23977,1.61539,874772.2207,874750,1244.00251
0.55095,26.24105,1.61546,874774.1529,874837.5,1239.36814
0.55091,26.28599,1.61823,874773.5639,874775,1236.7125
0.55091,26.28727,1.61831,874772.7316,874775,1238.64172
0.55091,26.28695,1.61829,874775.5292,874800,1239.20241
0.55084,26.35762,1.62264,874774.2093,874800,1235.03166
0.55083,26.36819,1.62329,874774.3542,874825,1238.8903
0.55079,26.40304,1.62544,874773.6019,874800,1241.80369
0.55079,26.40687,1.62567,874771.8012,874787.5,1233.59568
0.55079,26.40816,1.62575,874773.8152,874787.5,1232.3028
0.55075,26.44654,1.62811,874774.3313,874825,1235.30949
0.55075,26.44877,1.62825,874774.118,874800,1242.21821
0.5507,26.49051,1.63082,874772.2904,874737.5,1237.48683
0.5507,26.48988,1.63078,874773.6462,874812.5,1235.533
0.55069,26.50602,1.63178,874773.2126,874750,1233.51403
0.55067,26.52905,1.63319,874772.6565,874787.5,1236.8846
0.55063,26.56919,1.63567,874773.6695,874812.5,1237.78753
0.55063,26.56919,1.63567,874773.2636,874825,1235.51806
0.55063,26.56902,1.63566,874773.1415,874750,1238.72376
0.55062,26.57015,1.63572,874774.548,874837.5,1237.47814
0.55058,26.61012,1.63819,874770.419,874725,1239.54043
0.55059,26.60789,1.63805,874773.245,874787.5,1236.07337
0.55059,26.60549,1.6379,874773.2274,874750,1242.62492
0.55055,26.64722,1.64047,874773.9594,874762.5,1236.94977
0.55052,26.67152,1.64197,874774.451,874825,1236.74003
0.55051,26.68193,1.64261,874773.6031,874775,1239.35195
0.55051,26.68768,1.64296,874773.3341,874775,1236.4819
0.5505,26.69071,1.64315,874772.4636,874775,1239.32846
0.55047,26.72957,1.64554,874773.5687,874787.5,1244.16165
0.55047,26.72877,1.64549,874772.2821,874800,1237.83432
0.55043,26.76955,1.648,874772.7888,874812.5,1237.84606
0.55043,26.76891,1.64796,874772.5935,874762.5,1234.52848
0.55043,26.76891,1.64796,874770.4248,874762.5,1240.47694
0.55041,26.7817,1.64875,874774.506,874737.5,1233.63927
0.55039,26.80905,1.65043,874773.0066,874800,1233.96946
0.55039,26.80841,1.65039,874772.6298,874825,1242.82193
0.55038,26.81129,1.65057,874770.5585,874775,1232.88156
0.55034,26.84999,1.65295,874772.7838,874812.5,1234.40649
0.5503,26.89012,1.65542,874772.5004,874800,1232.26783
0.55031,26.88309,1.65499,874773.1772,874787.5,1234.94827
0.55031,26.88629,1.65519,874772.0809,874750,1238.60439
0.55027,26.92818,1.65777,874772.5274,874812.5,1223.96363
0.55027,26.9293,1.65784,874773.5702,874775,1234.33633
0.55027,26.92482,1.65756,874775.1725,874787.5,1235.70169
0.55023,26.9672,1.66017,874771.8457,874787.5,1236.28884
