SG_voltage,CH_voltage,bf_fridge_temperature_cell,lockinIC_R,lockinIC_T
-0.01,0.439,0.215879,4.023998e-05,-148.538
-0.01,0.438,0.215879,3.327972e-05,-141.8869
-0.01,0.437,0.215879,3.691173e-05,-152.0021
-0.01,0.436,0.215879,4.149622e-05,-155.2181
-0.01,0.435,0.215879,3.579377e-05,-160.3431
-0.01,0.434,0.215879,3.685216e-05,-160.2414
-0.01,0.433,0.215879,3.191947e-05,-143.7569
-0.01,0.432,0.215879,4.033959e-05,-151.2166
-0.01,0.431,0.215879,3.60936e-05,-145.4432
-0.01,0.43,0.215879,4.120559e-05,-151.5753
-0.01,0.429,0.215879,4.530708e-05,-154.7667
-0.01,0.428,0.215879,3.973151e-05,-152.2792
-0.01,0.427,0.215879,3.753881e-05,-143.3189
-0.01,0.426,0.215033,4.131022e-05,-146.0816
-0.01,0.425,0.215033,4.046376e-05,-144.7834
-0.01,0.424,0.215033,4.186919e-05,-152.9579
-0.01,0.423,0.215033,4.645423e-05,-153.8428
-0.01,0.422,0.215033,4.675214e-05,-155.1315
-0.01,0.421,0.215033,4.8297e-05,-147.3024
-0.01,0.42,0.215033,5.477785e-05,-151.9205
-0.01,0.419,0.215033,5.430174e-05,-147.2076
-0.01,0.418,0.215033,6.166011e-05,-153.2218
-0.01,0.417,0.215033,5.860625e-05,-151.8276
-0.01,0.416,0.215033,6.130607e-05,-149.69
-0.01,0.415,0.215033,6.303728e-05,-145.9037
-0.01,0.414,0.215033,6.530543e-05,-150.7213
-0.01,0.413,0.215033,6.945799e-05,-151.12
-0.01,0.412,0.215033,6.876627e-05,-151.5095
-0.01,0.411,0.215033,7.298095e-05,-153.6831
-0.01,0.41,0.214753,7.015168e-05,-153.3088
-0.01,0.409,0.214753,7.541729e-05,-149.5732
-0.01,0.408,0.214753,7.084475e-05,-148.7949
-0.01,0.407,0.214753,7.819882e-05,-151.9499
-0.01,0.406,0.214753,8.165668e-05,-150.1845
-0.01,0.405,0.214753,8.407429e-05,-154.7507
-0.01,0.404,0.214753,8.442407e-05,-155.4982
-0.01,0.403,0.214753,9.469141e-05,-150.7531
-0.01,0.402,0.214753,9.642026e-05,-150.5741
-0.01,0.401,0.214753,9.186562e-05,-149.9779
-0.01,0.4,0.214753,9.516371e-05,-148.9738
-0.01,0.399,0.214753,9.820177e-05,-149.7487
-0.01,0.398,0.214753,0.000104168,-153.9468
-0.01,0.397,0.214753,0.000104876,-149.553
-0.01,0.396,0.214753,0.000107426,-150.7668
-0.01,0.395,0.214849,0.000119821,-147.942
-0.01,0.394,0.214849,0.000108762,-152.6485
-0.01,0.393,0.214849,0.000123418,-150.4616
-0.01,0.392,0.214849,0.000120504,-148.9463
-0.01,0.391,0.214849,0.000117451,-150.1238
-0.01,0.39,0.214849,0.000131807,-150.7342
-0.01,0.389,0.214849,0.00013586,-148.3761
-0.01,0.388,0.214849,0.000129712,-148.9371
-0.01,0.387,0.214849,0.000133354,-149.8879
-0.01,0.386,0.214849,0.000141647,-149.7064
-0.01,0.385,0.214849,0.000134173,-151.1258
-0.01,0.384,0.214849,0.000137853,-150.4895
-0.01,0.383,0.214849,0.000141434,-147.8933
-0.01,0.382,0.214849,0.000135884,-150.3016
-0.01,0.381,0.214849,0.000142481,-151.6825
-0.01,0.38,0.214849,0.000139924,-147.286
-0.01,0.379,0.214733,0.000143509,-149.4045
-0.01,0.378,0.214733,0.000143609,-147.6759
-0.01,0.377,0.214733,0.000141265,-150.6155
-0.01,0.376,0.214733,0.000146737,-150.827
-0.01,0.375,0.214733,0.000139535,-150.7536
-0.01,0.374,0.214733,0.000145851,-150.7669
-0.01,0.373,0.214733,0.000136855,-150.618
-0.01,0.372,0.214733,0.000141705,-150.004
-0.01,0.371,0.214733,0.000138262,-151.7368
-0.01,0.37,0.214733,0.000135526,-152.0423
-0.01,0.369,0.214733,0.000137345,-150.1278
-0.01,0.368,0.214733,0.000146799,-149.6692
-0.01,0.367,0.214733,0.000139758,-151.3271
-0.01,0.366,0.214733,0.000141825,-148.2605
-0.01,0.365,0.214733,0.000142716,-150.636
-0.01,0.364,0.214497,0.000141282,-149.5431
-0.01,0.363,0.214497,0.000146666,-153.3907
-0.01,0.362,0.214497,0.000144114,-150.6525
-0.01,0.361,0.214497,0.00014634,-147.9775
-0.01,0.36,0.214497,0.000154493,-150.3786
-0.01,0.359,0.214497,0.00015619,-151.8398
-0.01,0.358,0.214497,0.000159269,-150.8045
-0.01,0.357,0.214497,0.000167134,-149.7319
-0.01,0.356,0.214497,0.000168693,-147.9054
-0.01,0.355,0.214497,0.00017021,-149.4451
-0.01,0.354,0.214497,0.000183362,-149.4521
-0.01,0.353,0.214497,0.00018809,-149.4769
-0.01,0.352,0.214497,0.000198995,-149.5665
-0.01,0.351,0.214497,0.000205302,-148.9153
-0.01,0.35,0.214497,0.000223161,-150.3755
-0.01,0.349,0.214497,0.000231088,-149.2748
-0.01,0.348,0.214946,0.00023929,-148.1004
-0.01,0.347,0.214946,0.000252175,-150.6393
-0.01,0.346,0.214946,0.000270708,-148.1515
-0.01,0.345,0.214946,0.000280112,-148.7307
-0.01,0.344,0.214946,0.000286023,-148.8375
-0.01,0.343,0.214946,0.000301408,-149.0905
-0.01,0.342,0.214946,0.000315671,-148.3159
-0.01,0.341,0.214793,0.000347426,-149.7789
-0.01,0.34,0.214793,0.000363129,-148.8325
-0.01,0.339,0.214793,0.000390209,-148.2436
-0.01,0.338,0.214793,0.00040911,-148.9197
-0.01,0.337,0.214793,0.000433506,-148.8209
-0.01,0.336,0.214793,0.000463154,-148.0131
-0.01,0.335,0.214793,0.000514961,-148.3617
-0.01,0.334,0.214793,0.000572499,-148.4358
-0.01,0.333,0.214793,0.000625928,-148.2912
-0.01,0.332,0.214793,0.000694312,-148.3747
-0.01,0.331,0.214793,0.000771586,-148.0877
-0.01,0.33,0.214793,0.000828312,-148.2346
-0.01,0.329,0.214793,0.000869893,-148.0704
-0.01,0.328,0.214793,0.000900349,-148.0608
-0.01,0.327,0.214793,0.000984303,-148.0902
-0.01,0.326,0.214793,0.001045841,-147.7306
-0.01,0.325,0.214651,0.001107007,-147.5571
-0.01,0.324,0.214651,0.001170749,-147.8689
-0.01,0.323,0.214651,0.001210511,-147.6217
-0.01,0.322,0.214651,0.001228516,-147.8195
-0.01,0.321,0.214651,0.001250847,-147.7281
-0.01,0.32,0.214651,0.001275554,-147.6255
-0.01,0.319,0.214651,0.001266423,-147.3867
-0.01,0.318,0.214651,0.001241539,-147.266
-0.01,0.317,0.214651,0.001201035,-147.3413
-0.01,0.316,0.214651,0.001115988,-146.9225
-0.01,0.315,0.214651,0.001062842,-147.1296
-0.01,0.314,0.214651,0.000986558,-146.7975
-0.01,0.313,0.214651,0.000923066,-147.1351
-0.01,0.312,0.214651,0.000865297,-147.1616
-0.01,0.311,0.214651,0.000817192,-146.75
-0.01,0.31,0.214651,0.000758296,-147.4074
-0.01,0.309,0.21431,0.000706307,-147.4538
-0.01,0.308,0.21431,0.000630974,-147.4243
-0.01,0.307,0.21431,0.000541653,-147.2055
-0.01,0.306,0.21431,0.000493595,-146.4617
-0.01,0.305,0.21431,0.000427886,-147.8809
-0.01,0.304,0.21431,0.000362866,-147.4347
-0.01,0.303,0.21431,0.000276948,-148.7044
-0.01,0.302,0.21431,0.000200737,-148.4032
-0.01,0.301,0.21431,0.000134732,-148.0563
-0.01,0.3,0.21431,8.497005e-05,-153.7744
-0.01,0.299,0.21431,6.868663e-05,-148.9872
-0.01,0.298,0.21431,5.043976e-05,-159.6141
-0.01,0.297,0.21431,3.840049e-05,-160.527
-0.01,0.296,0.21431,2.737054e-05,-155.3521
-0.01,0.295,0.21431,2.214508e-05,-157.3611
-0.01,0.294,0.214021,2.45564e-05,-161.4218
-0.01,0.293,0.214021,1.98324e-05,-156.8589
-0.01,0.292,0.214021,2.435976e-05,-173.1019
-0.01,0.291,0.214021,2.142699e-05,-175.1637
-0.01,0.29,0.214021,2.281166e-05,-164.738
-0.01,0.289,0.214021,2.552125e-05,-165.583
-0.01,0.288,0.214021,2.243402e-05,-157.5607
-0.01,0.287,0.214021,2.249302e-05,-152.5063
-0.01,0.286,0.214021,2.07699e-05,-157.5558
-0.01,0.285,0.214021,2.207846e-05,-153.1685
-0.01,0.284,0.214021,2.438692e-05,-165.6695
-0.01,0.283,0.214021,2.383462e-05,-152.0351
-0.01,0.282,0.214021,2.22177e-05,-155.1768
-0.01,0.281,0.214021,1.910014e-05,-166.6481
-0.01,0.28,0.214021,2.029467e-05,-167.1322
-0.01,0.279,0.213123,2.174339e-05,-159.1353
-0.01,0.278,0.213123,1.998975e-05,-146.8784
-0.01,0.277,0.213123,2.01066e-05,-156.5138
-0.01,0.276,0.213123,2.29628e-05,-166.2026
-0.01,0.275,0.213123,2.68438e-05,-159.2726
-0.01,0.274,0.213123,2.680245e-05,-154.9205
-0.01,0.273,0.213123,2.123542e-05,-179.2937
-0.01,0.272,0.213123,2.580504e-05,-165.1345
-0.01,0.271,0.213123,2.399992e-05,-150.2822
-0.01,0.27,0.213123,2.228358e-05,-163.6031
-0.01,0.269,0.213123,2.568243e-05,-155.944
-0.01,0.268,0.213123,2.403644e-05,-149.3011
-0.01,0.267,0.213123,2.839977e-05,-158.7225
-0.01,0.266,0.213123,2.505e-05,-157.9426
-0.01,0.265,0.213123,2.243648e-05,-150.5753
-0.01,0.264,0.213123,2.030692e-05,-157.6754
-0.01,0.263,0.213538,1.48561e-05,-163.6654
-0.01,0.262,0.213538,1.915949e-05,-158.9684
-0.01,0.261,0.213538,2.028145e-05,-135.4629
-0.01,0.26,0.213538,1.735527e-05,-159.3548
-0.01,0.259,0.213538,1.924892e-05,-151.3594
-0.01,0.258,0.213538,2.080801e-05,-173.3385
-0.01,0.257,0.213538,2.575614e-05,-159.2901
-0.01,0.256,0.213538,2.173108e-05,-165.1706
-0.01,0.255,0.213538,2.571189e-05,-154.3714
-0.01,0.254,0.213538,1.909158e-05,-166.4681
-0.01,0.253,0.213538,1.817485e-05,-151.6862
-0.01,0.252,0.213538,2.764332e-05,-151.4376
-0.01,0.251,0.213538,2.714632e-05,-161.0593
-0.01,0.25,0.213538,2.281545e-05,-145.3136
-0.01,0.249,0.213538,2.314132e-05,-161.1438
-0.01,0.248,0.213505,2.44562e-05,-143.1496
-0.01,0.247,0.213505,1.715155e-05,-144.3405
-0.01,0.246,0.213505,1.677202e-05,-153.8974
-0.01,0.245,0.213505,1.743093e-05,-142.7114
-0.01,0.244,0.213505,2.191128e-05,-140.5141
-0.01,0.243,0.213505,2.466869e-05,-145.5172
-0.01,0.242,0.213505,2.306189e-05,-158.3615
-0.01,0.241,0.213505,1.984475e-05,-134.9416
-0.01,0.24,0.213505,1.556615e-05,-159.7667
-0.01,0.239,0.213505,2.07766e-05,-153.8323
-0.01,0.238,0.213505,1.747247e-05,-163.8653
-0.01,0.237,0.213505,1.770946e-05,-149.1309
-0.01,0.236,0.213505,1.755609e-05,-149.1234
-0.01,0.235,0.213505,1.262682e-05,-166.5308
-0.01,0.234,0.213505,1.90767e-05,-127.9402
-0.01,0.233,0.213505,1.197846e-05,-148.886
-0.01,0.232,0.213338,1.814386e-05,-160.2587
-0.01,0.231,0.213338,2.427329e-05,-152.5259
-0.01,0.23,0.213338,1.884544e-05,-153.7253
-0.01,0.229,0.213338,1.899857e-05,-131.1923
-0.01,0.228,0.213338,1.544262e-05,-131.9743
-0.01,0.227,0.213338,1.674548e-05,-136.7862
-0.01,0.226,0.213338,1.730695e-05,-131.8874
-0.01,0.225,0.213684,1.461458e-05,-135.1958
-0.01,0.224,0.213684,1.913394e-05,-145.1769
-0.01,0.223,0.213684,1.772598e-05,-119.2357
-0.01,0.222,0.213684,1.328334e-05,-128.655
-0.01,0.221,0.213684,1.734384e-05,-129.9148
-0.01,0.22,0.213684,1.220265e-05,-126.646
-0.01,0.219,0.213684,1.555067e-05,-131.801
-0.01,0.218,0.213684,1.143804e-05,-127.4024
-0.01,0.217,0.213684,1.371922e-05,-111.8439
-0.01,0.216,0.213684,1.702163e-05,-153.612
-0.01,0.215,0.213684,1.391636e-05,-116.6029
-0.01,0.214,0.213684,1.695351e-05,-116.7453
-0.01,0.213,0.213684,1.22837e-05,-93.80486
-0.01,0.212,0.213684,1.76755e-05,-135.1152
-0.01,0.211,0.213684,1.932501e-05,-135.2991
-0.01,0.21,0.213684,1.781817e-05,-112.7483
-0.01,0.209,0.212981,1.394832e-05,-109.5512
-0.01,0.208,0.212981,1.556882e-05,-117.3971
-0.01,0.207,0.212981,1.246363e-05,-113.3491
-0.01,0.206,0.212981,2.034188e-05,-125.6164
-0.01,0.205,0.212981,1.489262e-05,-114.258
-0.01,0.204,0.212981,1.779805e-05,-88.42445
-0.01,0.203,0.212981,1.579763e-05,-109.3386
-0.01,0.202,0.212981,1.455336e-05,-112.8775
-0.01,0.201,0.212981,2.212092e-05,-124.5205
-0.01,0.2,0.212981,1.580173e-05,-112.0497
-0.01,0.199,0.212981,1.740295e-05,-128.5301
-0.01,0.198,0.212981,1.709644e-05,-110.5004
-0.01,0.197,0.212981,1.161651e-05,-104.1855
-0.01,0.196,0.212981,2.239539e-05,-90.0865
-0.01,0.195,0.212981,1.695246e-05,-79.95731
-0.01,0.194,0.212981,1.966813e-05,-80.938
-0.01,0.193,0.212954,1.932094e-05,-84.71368
-0.01,0.192,0.212954,1.883381e-05,-100.2811
-0.01,0.191,0.212954,1.629833e-05,-76.46932
-0.01,0.19,0.212954,1.872371e-05,-85.90791
-0.01,0.189,0.212954,2.182486e-05,-76.0278
-0.01,0.188,0.212954,2.238422e-05,-69.52377
-0.01,0.187,0.212954,1.660038e-05,-71.68375
-0.01,0.186,0.212954,1.890215e-05,-80.79383
-0.01,0.185,0.212954,1.830816e-05,-83.66254
-0.01,0.184,0.212954,1.509365e-05,-87.20625
-0.01,0.183,0.212954,2.089032e-05,-75.87797
-0.01,0.182,0.212954,2.334251e-05,-81.13556
-0.01,0.181,0.212954,2.760498e-05,-70.66586
-0.01,0.18,0.212954,2.440043e-05,-68.34888
-0.01,0.179,0.212954,2.329954e-05,-77.68239
-0.01,0.178,0.21208,2.33666e-05,-58.29157
-0.01,0.177,0.21208,2.869666e-05,-74.45615
-0.01,0.176,0.21208,2.477473e-05,-69.34083
-0.01,0.175,0.21208,2.738524e-05,-70.53314
-0.01,0.174,0.21208,2.010598e-05,-72.54018
-0.01,0.173,0.21208,2.603947e-05,-67.99135
-0.01,0.172,0.21208,2.514131e-05,-55.04951
-0.01,0.171,0.21208,2.41177e-05,-59.47936
-0.01,0.17,0.21208,2.969655e-05,-70.92698
-0.01,0.169,0.21208,3.009948e-05,-56.17306
-0.01,0.168,0.21208,2.812298e-05,-59.09819
-0.01,0.167,0.21208,2.776422e-05,-61.56695
-0.01,0.166,0.21208,2.742548e-05,-57.99533
-0.01,0.165,0.21208,2.952056e-05,-61.06809
-0.01,0.164,0.21208,3.244143e-05,-54.73307
-0.01,0.163,0.21208,3.801754e-05,-50.56942
-0.01,0.162,0.212293,3.255271e-05,-55.62762
-0.01,0.161,0.212293,3.289357e-05,-52.75159
-0.01,0.16,0.212293,3.670034e-05,-46.94236
-0.01,0.159,0.212293,3.653261e-05,-50.76491
-0.01,0.158,0.212293,3.297793e-05,-73.84353
-0.01,0.157,0.212293,4.039279e-05,-73.93773
-0.01,0.156,0.212293,3.32181e-05,-56.49823
-0.01,0.155,0.212293,4.668764e-05,-54.39935
-0.01,0.154,0.212293,4.071243e-05,-56.37978
-0.01,0.153,0.212293,4.584187e-05,-50.13858
-0.01,0.152,0.212293,4.40337e-05,-56.59091
-0.01,0.151,0.212293,4.586043e-05,-57.07329
-0.01,0.15,0.212293,4.917728e-05,-50.27577
-0.01,0.149,0.212293,4.770568e-05,-62.74092
-0.01,0.148,0.212293,4.434072e-05,-59.68228
-0.01,0.147,0.212361,4.574053e-05,-59.64685
-0.01,0.146,0.212361,4.605617e-05,-59.43308
-0.01,0.145,0.212361,4.763797e-05,-61.25685
-0.01,0.144,0.212361,5.411267e-05,-71.21885
-0.01,0.143,0.212361,5.222323e-05,-68.75342
-0.01,0.142,0.212361,4.715354e-05,-77.83458
-0.01,0.141,0.212361,4.483185e-05,-79.21643
-0.01,0.14,0.212361,4.715309e-05,-70.93162
-0.01,0.139,0.212361,3.758273e-05,-64.92053
-0.01,0.138,0.212361,4.034513e-05,-68.12283
-0.01,0.137,0.212361,3.733879e-05,-60.71402
-0.01,0.136,0.212361,4.146594e-05,-59.50229
-0.01,0.135,0.212361,3.634821e-05,-52.92772
-0.01,0.134,0.212361,3.455593e-05,-49.04689
-0.01,0.133,0.212361,3.208704e-05,-50.62197
-0.01,0.132,0.212361,3.279291e-05,-46.45016
-0.01,0.131,0.212446,3.587148e-05,-53.24171
-0.01,0.13,0.212446,3.029923e-05,-56.35217
-0.01,0.129,0.212446,3.38821e-05,-55.34837
-0.01,0.128,0.212446,3.672722e-05,-56.39463
-0.01,0.127,0.212446,3.521668e-05,-40.07684
-0.01,0.126,0.212446,3.933317e-05,-35.61537
-0.01,0.125,0.212446,3.944849e-05,-53.30172
-0.01,0.124,0.212446,3.795696e-05,-35.27007
-0.01,0.123,0.212114,4.110791e-05,-40.74247
-0.01,0.122,0.212114,4.684815e-05,-41.83135
-0.01,0.121,0.212114,4.285053e-05,-46.67184
-0.01,0.12,0.212114,3.952423e-05,-37.23764
-0.01,0.119,0.212114,4.466694e-05,-33.32242
-0.01,0.118,0.212114,4.157119e-05,-42.04774
-0.01,0.117,0.212114,5.006155e-05,-33.84712
-0.01,0.116,0.212114,3.799638e-05,-33.45368
-0.01,0.115,0.212114,3.157334e-05,-38.94329
-0.01,0.114,0.212114,2.335312e-05,-37.39184
-0.01,0.113,0.212114,4.647432e-05,-27.33551
-0.01,0.112,0.212114,4.876332e-05,-26.63192
-0.01,0.111,0.212114,4.854245e-05,-30.04236
-0.01,0.11,0.212114,4.664301e-05,-29.36606
-0.01,0.109,0.212114,4.580478e-05,-29.31679
-0.01,0.108,0.212101,4.365733e-05,-17.43704
-0.01,0.107,0.212101,2.999372e-05,-25.33311
-0.01,0.106,0.212101,1.754221e-05,-51.12027
-0.01,0.105,0.212101,1.998614e-05,-56.19407
-0.01,0.104,0.212101,3.042864e-05,-103.51
-0.01,0.103,0.212101,3.621554e-05,-114.8347
-0.01,0.102,0.212101,3.311458e-05,-99.32476
-0.01,0.101,0.212101,3.074221e-05,-106.4302
-0.01,0.1,0.212101,1.647649e-05,-89.61469
-0.01,0.099,0.212101,1.162804e-05,-63.31146
-0.01,0.098,0.212101,1.312529e-05,-32.44321
-0.01,0.097,0.212101,2.063642e-05,-28.52311
-0.01,0.096,0.212101,2.814894e-05,-12.67538
-0.01,0.095,0.212101,3.50199e-05,-5.503988
-0.01,0.094,0.212101,5.132192e-05,8.756986
-0.01,0.093,0.212101,6.046176e-05,0.61928
-0.01,0.092,0.212128,6.510686e-05,7.544509
-0.01,0.091,0.212128,4.088924e-05,3.963693
-0.01,0.09,0.212128,2.091488e-05,29.18587
-0.01,0.089,0.212128,1.764168e-05,63.13109
-0.01,0.088,0.212128,2.990504e-05,91.7748
-0.01,0.087,0.212128,4.870572e-05,91.2578
-0.01,0.086,0.212128,3.129952e-05,102.7801
-0.01,0.085,0.212128,3.848899e-05,103.0195
-0.01,0.084,0.212128,1.602171e-05,140.709
-0.01,0.083,0.212128,8.668622e-06,-178.4388
-0.01,0.082,0.212128,6.575192e-06,-151.6529
-0.01,0.081,0.212128,6.928159e-06,-148.5729
-0.01,0.08,0.212128,1.120936e-05,-131.7908
-0.01,0.079,0.212128,6.224197e-06,-97.3924
-0.01,0.078,0.212128,6.31217e-06,-138.5861
-0.01,0.077,0.211808,2.18607e-06,-84.81943
-0.01,0.076,0.211808,5.495751e-06,-102.5067
-0.01,0.075,0.211808,5.582448e-06,-91.57483
-0.01,0.074,0.211808,7.144385e-06,-159.5845
-0.01,0.073,0.211808,9.90725e-06,-109.7607
-0.01,0.072,0.211808,5.144161e-06,160.8574
-0.01,0.071,0.211808,7.745831e-06,-111.48
-0.01,0.07,0.211808,4.434655e-06,-157.7535
-0.01,0.069,0.211808,1.027309e-05,-101.9972
-0.01,0.068,0.211808,1.309309e-05,-138.0818
-0.01,0.067,0.211808,1.06281e-05,171.6666
-0.01,0.066,0.211808,5.673679e-06,-121.7246
-0.01,0.065,0.211808,6.246403e-06,-156.3898
-0.01,0.064,0.211808,9.143315e-06,-133.9182
-0.01,0.063,0.211808,1.115217e-05,-131.2771
-0.01,0.062,0.211808,9.807469e-06,-111.5163
-0.01,0.061,0.212366,1.355002e-05,-144.9081
-0.01,0.06,0.212366,9.302183e-06,-138.2177
-0.01,0.059,0.212366,5.745895e-06,-161.811
-0.01,0.058,0.212366,5.691968e-06,-161.5196
-0.01,0.057,0.212366,8.152518e-07,-137.3235
-0.01,0.056,0.212366,8.881456e-06,-163.8128
-0.01,0.055,0.212366,1.211726e-05,-118.2145
-0.01,0.054,0.212366,8.075072e-06,-136.6953
-0.01,0.053,0.212366,1.083021e-05,-153.7562
-0.01,0.052,0.212366,6.540468e-06,-86.61667
-0.01,0.051,0.212366,5.963095e-06,-110.8354
-0.01,0.05,0.212366,7.269557e-06,-88.38331
-0.01,0.049,0.212366,8.386711e-06,-101.0462
-0.01,0.048,0.212366,7.016167e-06,-123.8862
-0.01,0.047,0.212366,7.95195e-06,-137.2906
-0.01,0.046,0.212188,5.87996e-06,-36.49945
-0.01,0.045,0.212188,8.113939e-06,-138.3457
-0.01,0.044,0.212188,6.572641e-06,-134.7458
-0.01,0.043,0.212188,7.808002e-06,-130.7509
-0.01,0.042,0.212188,6.131429e-06,-108.815
-0.01,0.041,0.212188,1.061291e-05,-142.484
-0.01,0.04,0.212188,4.192759e-06,-147.9074
-0.01,0.039,0.212188,6.942615e-06,-162.5946
-0.01,0.038,0.212188,5.300514e-06,-148.5102
-0.01,0.037,0.212188,1.201794e-05,-124.0728
-0.01,0.036,0.212188,2.415971e-06,-63.36216
-0.01,0.035,0.212188,1.047551e-05,-133.8218
-0.01,0.034,0.212188,6.632245e-06,-118.1594
-0.01,0.033,0.212188,7.873445e-06,-125.8451
-0.01,0.032,0.212188,6.978026e-06,-99.26591
-0.01,0.031,0.212188,5.424524e-06,-131.5215
-0.01,0.03,0.211854,6.99206e-06,-149.7984
-0.01,0.029,0.211854,5.699736e-06,-150.3573
-0.01,0.028,0.211854,8.647774e-06,178.444
-0.01,0.027,0.211854,1.260015e-05,-130.9143
-0.01,0.026,0.211854,6.826121e-06,-69.92439
-0.01,0.025,0.211854,5.947577e-06,-105.068
-0.01,0.024,0.211854,1.059512e-05,-172.349
-0.01,0.023,0.211904,5.823841e-06,-128.3159
-0.01,0.022,0.211904,9.536387e-06,-118.3108
-0.01,0.021,0.211904,4.168571e-06,-124.8794
-0.01,0.02,0.211904,1.092189e-05,-127.8097
-0.01,0.019,0.211904,7.685618e-06,-101.0455
-0.01,0.018,0.211904,6.687241e-06,-125.7661
-0.01,0.017,0.211904,1.723976e-05,-116.2059
-0.01,0.016,0.211904,5.65413e-06,-84.50602
-0.01,0.015,0.211904,3.19546e-06,-67.3293
-0.01,0.014,0.211904,7.430629e-06,-162.5169
-0.01,0.013,0.211904,7.192282e-06,-141.9487
-0.01,0.012,0.211904,1.546449e-06,-129.0319
-0.01,0.011,0.211904,1.612609e-05,-129.543
-0.01,0.01,0.211904,1.280521e-05,-131.2415
-0.01,0.009,0.211904,8.265618e-06,-114.2676
-0.01,0.008,0.211904,1.012968e-05,-135.6432
-0.01,0.007,0.210974,8.314537e-06,-122.8692
-0.01,0.006,0.210974,8.13992e-06,-97.70757
-0.01,0.005,0.210974,1.055398e-05,-131.7934
-0.01,0.004,0.210974,9.844738e-06,-110.0141
-0.01,0.003,0.210974,7.598198e-06,-115.9522
-0.01,0.002,0.210974,4.927447e-06,-115.0896
-0.01,0.001,0.210974,1.000712e-05,-135.6923
-0.01,0,0.210974,5.421297e-06,-135.7788
-0.02,0.5,0.21102,2.202942e-05,-172.5577
-0.02,0.499,0.21102,2.522291e-05,-152.1241
-0.02,0.498,0.21102,2.776884e-05,-152.6835
-0.02,0.497,0.21102,2.097363e-05,-153.6247
-0.02,0.496,0.21102,2.208299e-05,-164.0881
-0.02,0.495,0.21102,2.965477e-05,-153.925
-0.02,0.494,0.21102,2.030061e-05,-146.8754
-0.02,0.493,0.21102,2.008506e-05,-139.2277
-0.02,0.492,0.21102,1.763875e-05,-151.4384
-0.02,0.491,0.21102,2.256275e-05,-169.75
-0.02,0.49,0.211009,1.548358e-05,-162.108
-0.02,0.489,0.211009,2.455838e-05,-154.1033
-0.02,0.488,0.211009,2.018027e-05,-154.6145
-0.02,0.487,0.211009,2.576722e-05,-148.7908
-0.02,0.486,0.211009,2.723109e-05,-152.2728
-0.02,0.485,0.211009,1.863454e-05,-150.5403
-0.02,0.484,0.211009,2.574892e-05,-158.0302
-0.02,0.483,0.211009,2.817831e-05,-148.3364
-0.02,0.482,0.211009,1.814274e-05,-149.8029
-0.02,0.481,0.211009,2.234691e-05,-153.1865
-0.02,0.48,0.211009,2.505205e-05,-157.4654
-0.02,0.479,0.211009,2.300372e-05,-143.4324
-0.02,0.478,0.211009,2.044106e-05,-162.2052
-0.02,0.477,0.211009,1.98652e-05,-150.375
-0.02,0.476,0.211009,2.623012e-05,-164.7766
-0.02,0.475,0.211009,2.566383e-05,-162.0335
-0.02,0.474,0.210916,2.391767e-05,-164.311
-0.02,0.473,0.210916,2.50455e-05,-151.7623
-0.02,0.472,0.210916,2.473729e-05,-152.6953
-0.02,0.471,0.210916,3.026738e-05,-157.9398
-0.02,0.47,0.210916,3.036556e-05,-151.1924
-0.02,0.469,0.210916,3.260491e-05,-143.4971
-0.02,0.468,0.210916,2.835138e-05,-162.6041
-0.02,0.467,0.210916,2.586672e-05,-156.7604
-0.02,0.466,0.210916,2.524086e-05,-151.0103
-0.02,0.465,0.210916,2.452126e-05,-153.9767
-0.02,0.464,0.210916,3.08026e-05,-151.6362
-0.02,0.463,0.210916,2.246941e-05,-155.1068
-0.02,0.462,0.210916,2.622625e-05,-155.2974
-0.02,0.461,0.210916,2.62396e-05,-152.6316
-0.02,0.46,0.210916,2.885268e-05,-146.6118
-0.02,0.459,0.210875,2.371472e-05,-148.5142
-0.02,0.458,0.210875,3.138756e-05,-150.8668
-0.02,0.457,0.210875,2.735703e-05,-148.4734
-0.02,0.456,0.210875,2.711501e-05,-160.7606
-0.02,0.455,0.210875,2.929153e-05,-168.1501
-0.02,0.454,0.210875,2.605304e-05,-148.8993
-0.02,0.453,0.210875,2.711676e-05,-169.4739
-0.02,0.452,0.210875,3.086483e-05,-154.3597
-0.02,0.451,0.210431,2.815055e-05,-159.147
-0.02,0.45,0.210431,2.464938e-05,-160.6981
-0.02,0.449,0.210431,2.46746e-05,-143.4665
-0.02,0.448,0.210431,2.998446e-05,-157.7585
-0.02,0.447,0.210431,3.099377e-05,-147.2703
-0.02,0.446,0.210431,2.952127e-05,-154.8806
-0.02,0.445,0.210431,3.13904e-05,-151.4786
-0.02,0.444,0.210431,2.358068e-05,-133.767
